ID,TARGET
826,0.03000000
830,0.00600000
831,0.07600000
832,0.00000000
833,0.02400000
837,0.00200000
839,0.00000000
840,0.00400000
841,0.01600000
842,0.00200000
843,0.00400000
844,0.08800000
845,0.00400000
848,0.04800000
853,0.02600000
854,0.00000000
855,0.00000000
856,0.02400000
861,0.01000000
865,0.00000000
866,0.00000000
867,0.00200000
870,0.00200000
871,0.00200000
872,0.00000000
873,0.00000000
874,0.04200000
875,0.00200000
876,0.00400000
879,0.00000000
880,0.00000000
883,0.00000000
884,0.00400000
886,0.00600000
890,0.00000000
892,0.01000000
893,0.26800000
894,0.04200000
895,0.00000000
896,0.00400000
897,0.00200000
899,0.13200000
900,0.00600000
901,0.00200000
902,0.31000000
905,0.01600000
912,0.06400000
914,0.24800000
915,0.03000000
917,0.12800000
918,0.00000000
919,0.00000000
921,0.00000000
922,0.01600000
923,0.00600000
926,0.00000000
929,0.05400000
930,0.00200000
931,0.00200000
937,0.00000000
938,0.00400000
939,0.05600000
941,0.00200000
946,0.01600000
947,0.13400000
950,0.00000000
951,0.00000000
952,0.00000000
953,0.03200000
954,0.00000000
955,0.00000000
956,0.01787054
957,0.00800000
960,0.00000000
963,0.22600000
966,0.03400000
969,0.09000000
971,0.00200000
972,0.00600000
975,0.01400000
980,0.00800000
982,0.18000000
983,0.00000000
985,0.10200000
987,0.00200000
988,0.00400000
991,0.00000000
992,0.00000000
995,0.13600000
996,0.00000000
998,0.00000000
1001,0.00400000
1002,0.00400000
1004,0.00000000
1005,0.04800000
1010,0.00000000
1011,0.00000000
1012,0.00000000
1013,0.01800000
1014,0.01800000
1015,0.04200000
1016,0.00665999
1022,0.00200000
1023,0.00600000
1024,0.00000000
1025,0.00000000
1026,0.03800000
1028,0.00400000
1029,0.04200000
1032,0.01600000
1034,0.00800000
1036,0.00000000
1037,0.00400000
1039,0.17200000
1042,0.00000000
1045,0.00000000
1046,0.02600000
1050,0.00000000
1052,0.03200000
1055,0.00000000
1057,0.04600000
1058,0.00000000
1060,0.00000000
1062,0.00000000
1063,0.00000000
1064,0.05345953
1065,0.01000000
1066,0.01000000
1067,0.12585276
1068,0.05800000
1070,0.36797197
1072,0.00000000
1077,0.19000000
1078,0.00000000
1079,0.00000000
1081,0.00800000
1082,0.00800000
1093,0.00000000
1094,0.00200000
1102,0.03000000
1103,0.01400000
1106,0.02400000
1107,0.05800000
1112,0.06000000
1113,0.00000000
1114,0.04200000
1116,0.00000000
1118,0.00800000
1120,0.00000000
1121,0.00000000
1128,0.08200000
1130,0.00400000
1132,0.00000000
1135,0.00600000
1138,0.15000000
1139,0.00000000
1141,0.00000000
1143,0.24600000
1146,0.13400000
1148,0.08105674
1149,0.00200000
1151,0.00200000
1152,0.13628351
1153,0.00000000
1155,0.03200000
1157,0.00000000
1160,0.06400000
1161,0.03200000
1162,0.00800000
1164,0.24529040
1168,0.00400000
1169,0.00000000
1174,0.16534946
1176,0.00200000
1177,0.12000000
1178,0.00000000
1180,0.05200000
1181,0.01400000
1182,0.12200000
1185,0.40505803
1190,0.00400000
1194,0.00000000
1196,0.02000000
1199,0.00000000
1200,0.00600000
1201,0.00200000
1202,0.03200000
1206,0.25400000
1207,0.00200000
1208,0.00000000
1212,0.04000000
1216,0.00000000
1219,0.00000000
1221,0.00200000
1222,0.00000000
1225,0.00000000
1227,0.00000000
1230,0.07000000
1231,0.00200000
1232,0.00000000
1233,0.00200000
1234,0.00400000
1235,0.00000000
1236,0.56908259
1237,0.00000000
1238,0.06000000
1239,0.44200000
1240,0.04400000
1241,0.00000000
1244,0.02400000
1245,0.03000000
1247,0.00000000
1250,0.01000000
1251,0.00000000
1257,0.00200000
1259,0.00000000
1266,0.04800000
1267,0.80400000
1268,0.00200000
1270,0.73000000
1272,0.00600000
1273,0.09200000
1276,0.09200000
1278,0.00000000
1279,0.03800000
1283,0.05800000
1284,0.00000000
1286,0.00400000
1289,0.01200000
1290,0.00000000
1292,0.00200000
1293,0.06000000
1294,0.26400000
1296,0.19200000
1298,0.00000000
1299,0.16200000
1301,0.01200000
1304,0.07600000
1306,0.00600000
1308,0.15000000
1310,0.01200000
1311,0.00000000
1312,0.07000000
1315,0.00000000
1318,0.01000000
1319,0.03200000
1320,0.01000000
1323,0.00400000
1324,0.02600000
1325,0.03400000
1326,0.00200000
1329,0.47200000
1331,0.14400000
1332,0.02000000
1335,0.00000000
1336,0.13400000
1338,0.01400000
1340,0.05527070
1342,0.00000000
1345,0.01000000
1347,0.00000000
1349,0.00000000
1350,0.03400000
1351,0.00200000
1354,0.00200000
1355,0.00600000
1356,0.00000000
1359,0.00400000
1361,0.16600000
1362,0.30200000
1363,0.33765457
1365,0.00000000
1366,0.01800000
1367,0.00000000
1368,0.00000000
1369,0.00000000
1370,0.00800000
1371,0.00000000
1372,0.14000000
1374,0.03000000
1375,0.01200000
1376,0.08800000
1379,0.00200000
1380,0.00000000
1383,0.08105674
1387,0.06600000
1388,0.01600000
1389,0.00800000
1390,0.01400000
1394,0.03353424
1396,0.04133245
1397,0.02400000
1399,0.00000000
1400,0.64200000
1402,0.31000000
1403,0.04400000
1404,0.07400000
1405,0.15000000
1407,0.05600000
1409,0.00000000
1413,0.00000000
1415,0.01200000
1416,0.03800000
1418,0.00200000
1422,0.00000000
1423,0.00200000
1425,0.00400000
1428,0.00000000
1429,0.00600000
1430,0.08105674
1431,0.12200000
1432,0.00000000
1434,0.00000000
1435,0.00000000
1436,0.25800000
1438,0.00000000
1443,0.08000000
1445,0.05400000
1446,0.11800000
1453,0.00200000
1456,0.00800000
1458,0.01200000
1459,0.00000000
1460,0.01400000
1461,0.14800000
1462,0.67000000
1463,0.00000000
1466,0.25965701
1467,0.00000000
1469,0.19600000
1470,0.00400000
1471,0.60285556
1473,0.03200000
1476,0.02000000
1477,0.03800000
1481,0.08105674
1482,0.00200000
1485,0.06600000
1486,0.14200000
1490,0.02000000
1491,0.34730937
1493,0.00000000
1494,0.03000000
1500,0.00400000
1504,0.02000000
1506,0.00000000
1509,0.00600000
1512,0.00000000
1514,0.01800000
1518,0.00000000
1520,0.00000000
1522,0.07200000
1525,0.47509123
1526,0.03000000
1529,0.68600000
1530,0.00400000
1532,0.00000000
1533,0.00400000
1537,0.00400000
1542,0.05600000
1544,0.00600000
1545,0.12400000
1546,0.33765457
1549,0.20600000
1551,0.00000000
1552,0.00000000
1555,0.00000000
1556,0.00000000
1558,0.00000000
1560,0.00000000
1561,0.05400000
1562,0.00000000
1563,0.00000000
1566,0.00000000
1568,0.01000000
1570,0.00000000
1575,0.02200000
1577,0.00549367
1579,0.00000000
1581,0.00600000
1582,0.15000000
1585,0.01600000
1586,0.00400000
1587,0.01200000
1593,0.00200000
1597,0.35200000
1599,0.01400000
1608,0.00000000
1609,0.08105674
1612,0.17914510
1615,0.00000000
1616,0.00000000
1618,0.00200000
1619,0.00000000
1624,0.00000000
1625,0.17600000
1627,0.00000000
1628,0.06800000
1635,0.00000000
1636,0.00000000
1637,0.00600000
1640,0.00000000
1642,0.00400000
1645,0.00000000
1647,0.00600000
1648,0.10400000
1650,0.00800000
1651,0.01600000
1653,0.00400000
1654,0.00400000
1655,0.01800000
1656,0.08200000
1657,0.00200000
1659,0.00400000
1661,0.13200000
1662,0.08400000
1663,0.13782379
1664,0.07000000
1671,0.00000000
1673,0.08105674
1674,0.00400000
1678,0.11600000
1680,0.05800000
1682,0.05400000
1687,0.00000000
1689,0.00000000
1690,0.00200000
1691,0.00000000
1692,0.05200000
1696,0.03200000
1701,0.14600000
1702,0.01800000
1705,0.00000000
1707,0.00000000
1711,0.00000000
1714,0.04000000
1715,0.08800000
1716,0.00000000
1717,0.00600000
1719,0.00000000
1723,0.00000000
1725,0.00000000
1726,0.28800000
1728,0.00000000
1730,0.00400000
1731,0.00000000
1736,0.00000000
1742,0.25400000
1745,0.06600000
1747,0.28734853
1749,0.00000000
1750,0.17800000
1751,0.00800000
1752,0.00400000
1753,0.13000000
1754,0.00000000
1758,0.20200000
1759,0.03200000
1760,0.00200000
1761,0.00000000
1763,0.21200000
1765,0.09800000
1767,0.09600000
1768,0.00200000
1769,0.00000000
1774,0.03600000
1775,0.00800000
1776,0.00000000
1777,0.00000000
1779,0.01600000
1780,0.03000000
1783,0.00000000
1784,0.00000000
1785,0.00400000
1789,0.00000000
1790,0.00200000
1792,0.01200000
1793,0.00000000
1795,0.00000000
1796,0.01000000
1798,0.02000000
1802,0.01800000
1803,0.06000000
1805,0.00400000
1806,0.07200000
1809,0.01800000
1810,0.00000000
1812,0.00200000
1813,0.08000000
1814,0.14800000
1815,0.03800000
1817,0.01200000
1818,0.03400000
1819,0.00000000
1820,0.00800000
1821,0.19000000
1823,0.05000000
1826,0.04200000
1827,0.03000000
1829,0.18800000
1831,0.00200000
1833,0.06200000
1834,0.00200000
1837,0.00200000
1838,0.00000000
1839,0.00000000
1840,0.05000000
1841,0.02000000
1842,0.00800000
1844,0.06400000
1845,0.00200000
1846,0.00000000
1847,0.00000000
1850,0.00000000
1851,0.07400000
1852,0.00000000
1860,0.00246371
1862,0.04400000
1864,0.44611472
1865,0.00000000
1866,0.00262033
1867,0.03600000
1870,0.02000000
1871,0.00200000
1872,0.00000000
1873,0.00000000
1874,0.10200000
1876,0.04400000
1878,0.03800000
1879,0.50890903
1884,0.00000000
1885,0.00000000
1888,0.00000000
1893,0.03800000
1897,0.00246371
1901,0.00400000
1902,0.00000000
1903,0.00000000
1905,0.01800000
1907,0.00000000
1908,0.31400000
1919,0.05367672
1921,0.13000000
1926,0.00000000
1928,0.02200000
1930,0.27055600
1933,0.06400000
1934,0.03600000
1935,0.02000000
1939,0.09000000
1940,0.00000000
1942,0.00000000
1943,0.01200000
1945,0.00000000
1946,0.01600000
1948,0.01200000
1949,0.00000000
1952,0.00000000
1953,0.01000000
1955,0.00000000
1959,0.04800000
1963,0.00000000
1965,0.00400000
1967,0.00000000
1968,0.06800000
1969,0.00000000
1970,0.00000000
1973,0.00400000
1977,0.12400000
1978,0.00000000
1979,0.00000000
1988,0.09600000
1991,0.00000000
1994,0.00000000
1996,0.00000000
1997,0.06800000
1998,0.00000000
2000,0.11800000
2002,0.04800000
2004,0.00000000
2007,0.03200000
2008,0.00800000
2010,0.00200000
2011,0.02200000
2012,0.08200000
2015,0.04000000
2018,0.00000000
2019,0.00000000
2023,0.00000000
2024,0.00800000
2026,0.00000000
2028,0.00000000
2029,0.00000000
2031,0.00000000
2033,0.03843715
2034,0.12200000
2037,0.07434163
2038,0.00000000
2039,0.00400000
2040,0.00000000
2042,0.00000000
2045,0.00000000
2048,0.03600000
2049,0.00200000
2050,0.05400000
2057,0.00400000
2061,0.00800000
2063,0.01200000
2067,0.03600000
2069,0.04400000
2070,0.00800000
2072,0.34200000
2073,0.11600000
2075,0.00000000
2076,0.19800000
2081,0.00000000
2082,0.05400000
2084,0.07000000
2085,0.17600000
2086,0.13628351
2088,0.03000000
2092,0.00200000
2093,0.03000000
2094,0.00000000
2096,0.00200000
2102,0.00200000
2103,0.43359853
2104,0.06200000
2108,0.15137435
2109,0.03000000
2111,0.02400000
2113,0.03800000
2116,0.04600000
2117,0.00400000
2118,0.01000000
2119,0.00000000
2120,0.00000000
2121,0.00000000
2124,0.15600000
2125,0.00200000
2126,0.00400000
2127,0.17600000
2131,0.00000000
2133,0.03400000
2134,0.04000000
2136,0.00600000
2137,0.01200000
2139,0.00000000
2144,0.00000000
2145,0.01200000
2146,0.08200000
2149,0.03200000
2150,0.00400000
2151,0.07000000
2152,0.00200000
2153,0.00000000
2157,0.07800000
2158,0.00000000
2159,0.00000000
2161,0.00000000
2163,0.00000000
2166,0.03400000
2169,0.01600000
2171,0.01800000
2177,0.00000000
2179,0.06200000
2182,0.00000000
2184,0.00000000
2185,0.00000000
2186,0.00000000
2187,0.01000000
2188,0.01200000
2189,0.00000000
2190,0.51375143
2194,0.00800000
2195,0.00000000
2196,0.00400000
2198,0.08800000
2199,0.03800000
2200,0.00000000
2201,0.00400000
2203,0.02400000
2208,0.00000000
2209,0.02200000
2210,0.00800000
2211,0.00000000
2213,0.01400000
2214,0.00000000
2215,0.18600000
2216,0.00000000
2218,0.00800000
2222,0.00000000
2224,0.00000000
2229,0.00000000
2230,0.00000000
2234,0.05800000
2235,0.01800000
2237,0.00200000
2239,0.00000000
2241,0.01200000
2242,0.00000000
2243,0.00000000
2244,0.00000000
2245,0.00000000
2248,0.05200000
2251,0.00000000
2253,0.01906977
2254,0.00000000
2257,0.00000000
2261,0.04200000
2262,0.00000000
2266,0.00000000
2269,0.00000000
2275,0.00200000
2278,0.00000000
2279,0.00200000
2283,0.01600000
2284,0.00600000
2285,0.00000000
2286,0.00000000
2287,0.03200000
2289,0.34151216
2290,0.01600000
2291,0.13628351
2293,0.00000000
2300,0.06000000
2301,0.00400000
2302,0.12200000
2303,0.03800000
2304,0.00000000
2305,0.07800000
2306,0.00400000
2307,0.17914510
2308,0.04000000
2311,0.00400000
2313,0.00400000
2315,0.00000000
2316,0.00400000
2318,0.35200000
2322,0.02400000
2323,0.00000000
2325,0.06600000
2327,0.00000000
2328,0.07400000
2329,0.03200000
2330,0.03000000
2332,0.00000000
2333,0.01000000
2334,0.04200000
2337,0.01400000
2338,0.13000000
2341,0.14000000
2344,0.05345953
2345,0.00400000
2347,0.01000000
2348,0.02600000
2349,0.00000000
2350,0.00400000
2351,0.02000000
2358,0.01800000
2359,0.06200000
2361,0.00000000
2363,0.03800000
2364,0.01800000
2366,0.14600000
2369,0.00000000
2370,0.12200000
2373,0.12800000
2375,0.03600000
2377,0.01800000
2384,0.24529040
2385,0.01800000
2386,0.03800000
2387,0.00000000
2388,0.05600000
2392,0.00000000
2393,0.08600000
2394,0.08105674
2395,0.01600000
2396,0.00000000
2397,0.00400000
2400,0.08105674
2401,0.01600000
2403,0.00800000
2407,0.19400000
2408,0.00600000
2410,0.00000000
2414,0.10200000
2416,0.20000000
2421,0.00600000
2422,0.05345953
2423,0.06600000
2425,0.00800000
2430,0.03200000
2433,0.05200000
2434,0.02800000
2437,0.01400000
2438,0.00000000
2439,0.00200000
2440,0.00000000
2442,0.00200000
2444,0.02600000
2449,0.00000000
2456,0.00000000
2458,0.02600000
2462,0.00800000
2463,0.03200000
2464,0.01000000
2465,0.01200000
2466,0.00400000
2470,0.05769160
2476,0.00000000
2478,0.00200000
2482,0.12400000
2483,0.00000000
2484,0.03400000
2487,0.00000000
2488,0.00000000
2493,0.00000000
2494,0.00000000
2495,0.06800000
2499,0.00206231
2501,0.16200000
2503,0.03000000
2504,0.00000000
2507,0.00000000
2509,0.00000000
2511,0.00000000
2512,0.35400000
2515,0.01000000
2516,0.00000000
2517,0.00000000
2521,0.06600000
2525,0.00200000
2527,0.04400000
2528,0.00000000
2529,0.02600000
2530,0.02200000
2531,0.05600000
2533,0.00000000
2537,0.00000000
2538,0.00200000
2539,0.04000000
2541,0.01000000
2542,0.34151216
2543,0.00000000
2544,0.00000000
2545,0.00000000
2546,0.00000000
2548,0.00800000
2549,0.00600000
2555,0.00000000
2556,0.02400000
2558,0.02400000
2561,0.21600000
2563,0.01200000
2566,0.02800000
2567,0.00200000
2572,0.00600000
2573,0.00400000
2574,0.00000000
2578,0.00000000
2580,0.01600000
2581,0.00000000
2582,0.00200000
2586,0.04400000
2588,0.00000000
2589,0.06400000
2591,0.00000000
2594,0.03600000
2595,0.01600000
2596,0.04200000
2597,0.00800000
2599,0.01400000
2600,0.00000000
2601,0.06800000
2611,0.00000000
2613,0.00000000
2614,0.00000000
2615,0.00000000
2616,0.06000000
2617,0.04424844
2618,0.00200000
2619,0.05600000
2626,0.00000000
2630,0.67600000
2632,0.00800000
2636,0.00200000
2639,0.01400000
2642,0.00200000
2644,0.48800000
2647,0.00000000
2648,0.17800000
2649,0.21600000
2651,0.00400000
2652,0.05000000
2656,0.00800000
2658,0.17600000
2664,0.00400000
2667,0.17800000
2669,0.15800000
2670,0.00000000
2671,0.07800000
2672,0.26800000
2673,0.00000000
2678,0.00400000
2679,0.01200000
2682,0.00000000
2684,0.00200000
2685,0.00400000
2687,0.00400000
2689,0.00200000
2700,0.00400000
2701,0.00000000
2702,0.02800000
2704,0.00000000
2707,0.00200000
2710,0.01800000
2713,0.13628351
2715,0.05800000
2716,0.12200000
2724,0.01000000
2726,0.01600000
2727,0.00200000
2728,0.00400000
2730,0.00000000
2731,0.03800000
2733,0.05000000
2736,0.00000000
2737,0.00400000
2739,0.02600000
2740,0.00000000
2741,0.01600000
2745,0.06400000
2747,0.40200000
2749,0.03200000
2751,0.00000000
2752,0.02800000
2759,0.02800000
2760,0.00000000
2764,0.00000000
2766,0.00000000
2769,0.00600000
2772,0.17400000
2773,0.00000000
2774,0.00000000
2776,0.01600000
2779,0.00000000
2782,0.80915966
2783,0.00000000
2788,0.00000000
2789,0.02000000
2791,0.00000000
2793,0.03000000
2794,0.00000000
2796,0.04400000
2801,0.00600000
2803,0.07200000
2804,0.00000000
2805,0.00000000
2806,0.43400000
2808,0.01600000
2809,0.00000000
2812,0.00000000
2814,0.02000000
2815,0.00200000
2816,0.05200000
2817,0.02908698
2819,0.00892617
2821,0.06000000
2822,0.02400000
2825,0.04000000
2827,0.00000000
2829,0.00000000
2830,0.01200000
2831,0.00000000
2833,0.00000000
2838,0.04000000
2839,0.10600000
2843,0.00000000
2845,0.00000000
2849,0.00200000
2850,0.00000000
2852,0.01200000
2859,0.00000000
2861,0.00000000
2862,0.02800000
2863,0.01800000
2865,0.00000000
2866,0.05800000
2867,0.02000000
2869,0.02400000
2871,0.00000000
2872,0.00000000
2873,0.11000000
2874,0.00000000
2876,0.00000000
2877,0.00200000
2880,0.11600000
2881,0.00000000
2882,0.00400000
2885,0.09000000
2886,0.02600000
2888,0.00800000
2889,0.03000000
2891,0.02200000
2892,0.00600000
2893,0.56681225
2897,0.07400000
2898,0.00200000
2899,0.00000000
2901,0.00000000
2903,0.11297351
2904,0.00600000
2905,0.05800000
2906,0.02800000
2908,0.00400000
2910,0.26400000
2913,0.00000000
2914,0.00000000
2915,0.00200000
2917,0.00200000
2918,0.02200000
2919,0.25651244
2920,0.13600000
2921,0.01000000
2922,0.01000000
2925,0.01799997
2926,0.00400000
2927,0.00000000
2928,0.03600000
2929,0.00000000
2930,0.01400000
2936,0.00000000
2944,0.00000000
2949,0.00000000
2950,0.00400000
2951,0.01200000
2952,0.00400000
2955,0.00000000
2957,0.00800000
2959,0.01000000
2960,0.00000000
2961,0.02600000
2963,0.00400000
2966,0.00000000
2967,0.00200000
2968,0.00600000
2969,0.04000000
2970,0.04600000
2972,0.07400000
2973,0.02400000
2974,0.00200000
2975,0.08600000
2976,0.03400000
2980,0.00000000
2983,0.17914510
2984,0.11600000
2986,0.02400000
2988,0.04800000
2989,0.04800000
2990,0.00600000
2991,0.06200000
2994,0.00000000
2995,0.05600000
2997,0.04000000
3000,0.25600000
3001,0.05400000
3002,0.00400000
3003,0.01800000
3005,0.00000000
3007,0.00000000
3008,0.00200000
3009,0.00200000
3011,0.01200000
3012,0.06000000
3015,0.00000000
3017,0.00600000
3019,0.05200000
3022,0.00000000
3025,0.00000000
3027,0.07600000
3028,0.00000000
3030,0.00000000
3031,0.00000000
3033,0.04800000
3035,0.02400000
3036,0.01000000
3037,0.00000000
3039,0.00000000
3041,0.02600000
3046,0.00000000
3047,0.00000000
3048,0.01400000
3050,0.01000000
3051,0.00000000
3053,0.00200000
3055,0.00800000
3056,0.01000000
3058,0.01200000
3060,0.10400000
3062,0.04000000
3063,0.52000000
3064,0.53400000
3065,0.27800000
3067,0.01000000
3069,0.61600000
3070,0.01200000
3072,0.20600000
3073,0.05800000
3074,0.00000000
3079,0.00000000
3080,0.41345100
3083,0.09000000
3084,0.02600000
3089,0.00000000
3093,0.00000000
3094,0.19800000
3096,0.23421623
3098,0.00800000
3100,0.00000000
3101,0.02800000
3102,0.01600000
3104,0.05800000
3105,0.01000000
3106,0.08105674
3109,0.00400000
3110,0.02000000
3111,0.04400000
3113,0.06800000
3115,0.00000000
3116,0.00000000
3120,0.00800000
3122,0.00000000
3124,0.08105674
3128,0.00000000
3129,0.01000000
3130,0.05400000
3132,0.04800000
3133,0.00000000
3135,0.02400000
3138,0.03200000
3139,0.04800000
3140,0.46176365
3143,0.00600000
3146,0.02200000
3148,0.19265169
3149,0.02400000
3150,0.00400000
3152,0.05200000
3153,0.10600000
3154,0.00600000
3155,0.00000000
3159,0.01600000
3162,0.00000000
3163,0.40800000
3164,0.00000000
3166,0.02800000
3167,0.00000000
3168,0.00000000
3171,0.00000000
3172,0.11000000
3173,0.01200000
3177,0.55800000
3181,0.00400000
3183,0.24200000
3185,0.00000000
3186,0.00000000
3190,0.06800000
3192,0.01000000
3193,0.01000000
3194,0.00200000
3195,0.02200000
3197,0.00000000
3200,0.03600000
3201,0.02400000
3206,0.15000000
3207,0.01400000
3208,0.05600000
3210,0.00600000
3211,0.00000000
3214,0.02000000
3216,0.00400000
3217,0.04600000
3218,0.06200000
3219,0.04400000
3223,0.37718104
3224,0.01400000
3227,0.00600000
3229,0.00000000
3230,0.00000000
3231,0.01400000
3232,0.00000000
3234,0.02954230
3241,0.00200000
3242,0.00000000
3244,0.01800000
3246,0.08400000
3248,0.00400000
