ID,TARGET
843,0.09234306
844,0.07519590
845,0.02468272
848,0.13549608
853,0.31694765
854,0.04901327
855,0.04904721
856,0.08068369
861,0.00363399
865,0.19114055
866,0.07021914
867,0.08562781
870,0.05859508
871,0.21363376
872,0.19114055
873,0.19114055
874,0.14620534
875,0.01115919
876,0.07718606
879,0.19114055
880,0.04904721
883,0.05310048
884,0.05306389
886,0.09787942
890,0.02337486
892,0.26800807
893,0.09314752
894,0.02536314
895,0.27909207
896,0.05452048
897,0.04904721
899,0.21835677
900,0.09498096
901,0.06673658
902,0.23799512
905,0.06300166
912,0.31060748
914,0.26965872
915,0.07374393
917,0.26263359
918,0.07747979
919,0.19991375
921,0.02219637
922,0.11223423
923,0.05946087
926,0.02335825
929,0.05943412
930,0.05036459
931,0.07267470
937,0.04904721
938,0.06960182
939,0.06329651
941,0.06056563
946,0.16681071
947,0.09950063
950,0.02400305
951,0.02337486
952,0.19991375
953,0.11039361
954,0.04901327
955,0.19114055
956,0.51084752
957,0.03236284
960,0.05746846
963,0.26965872
966,0.10106311
969,0.05452048
971,0.09073983
972,0.04904721
975,0.29916110
980,0.35352220
982,0.14881095
983,0.04904604
985,0.20935686
987,0.00886780
988,0.00354109
991,0.07593350
992,0.07020276
995,0.34475730
996,0.03722459
998,0.02337486
1001,0.38546409
1002,0.05036459
1004,0.19114055
1005,0.44183783
1010,0.04904721
1011,0.02334680
1012,0.04904721
1013,0.11201958
1014,0.05036459
1015,0.20237983
1016,0.05171543
1022,0.04901327
1023,0.06381841
1024,0.04904721
1025,0.19548990
1026,0.29045257
1028,0.02534515
1029,0.02908349
1032,0.25881487
1034,0.22636978
1036,0.19548990
1037,0.04076855
1039,0.10031011
1042,0.19114055
1045,0.19114055
1046,0.10115744
1050,0.06146830
1052,0.03900366
1055,0.19114055
1057,0.00781864
1058,0.04904604
1060,0.04904721
1062,0.02402011
1063,0.19114055
1064,0.20441229
1065,0.13438743
1066,0.06149862
1067,0.25350057
1068,0.08127436
1070,0.43261744
1072,0.05310048
1077,0.39209178
1078,0.02468272
1079,0.02337486
1081,0.05597622
1082,0.23799512
1093,0.07908224
1094,0.19114055
1102,0.16927276
1103,0.20898560
1106,0.04904253
1107,0.28645159
1112,0.05746846
1113,0.02337486
1114,0.01096676
1116,0.00850960
1118,0.26827048
1120,0.19548990
1121,0.05899800
1128,0.05389878
1130,0.21835677
1132,0.05036459
1135,0.04904721
1138,0.08639129
1139,0.02466521
1141,0.19548990
1143,0.25350057
1146,0.19579308
1148,0.19114055
1149,0.11269251
1151,0.02402011
1152,0.19548990
1153,0.05036459
1155,0.04589661
1157,0.04904253
1160,0.05934538
1161,0.05904795
1162,0.02904208
1164,0.20898560
1168,0.08669444
1169,0.07211079
1174,0.34872497
1176,0.05810148
1177,0.22315456
1178,0.05593776
1180,0.11609348
1181,0.24999029
1182,0.18443501
1185,0.02402011
1190,0.12000690
1194,0.04904721
1196,0.09452237
1199,0.26257188
1200,0.04252849
1201,0.05504540
1202,0.09099675
1206,0.31397048
1207,0.09742231
1208,0.04901327
1212,0.08056195
1216,0.02335825
1219,0.19114055
1221,0.05171543
1222,0.04904721
1225,0.02536314
1227,0.19114055
1230,0.05356863
1231,0.19114055
1232,0.19114055
1233,0.02336970
1234,0.21363376
1235,0.02604335
1236,0.28645159
1237,0.10932694
1238,0.07587817
1239,0.02536314
1240,0.22539646
1241,0.05036459
1244,0.07457479
1245,0.07367411
1247,0.19114055
1250,0.10055763
1251,0.02337428
1257,0.05036459
1259,0.04904721
1266,0.09394025
1267,0.24309022
1268,0.01647658
1270,0.27518688
1272,0.06464727
1273,0.19024287
1276,0.03150377
1278,0.04901327
1279,0.08113874
1283,0.05448297
1284,0.19114055
1286,0.05904993
1289,0.15109237
1290,0.04896649
1292,0.07666713
1293,0.02677921
1294,0.15392955
1296,0.20717390
1298,0.02402011
1299,0.36584275
1301,0.04901327
1304,0.10178940
1306,0.05309543
1308,0.24277108
1310,0.12105225
1311,0.07211079
1312,0.08536238
1315,0.04904721
1318,0.04966640
1319,0.05859270
1320,0.02337486
1323,0.04904721
1324,0.12191553
1325,0.11083438
1326,0.10528220
1329,0.41693696
1331,0.12573597
1332,0.19114055
1335,0.04904487
1336,0.24825885
1338,0.11043268
1340,0.24309022
1342,0.02337486
1345,0.02402011
1347,0.02337486
1349,0.19114055
1350,0.09349784
1351,0.06015238
1354,0.00395213
1355,0.19114055
1356,0.19114055
1359,0.06479015
1361,0.24825885
1362,0.30208173
1363,0.35746534
1365,0.10713121
1366,0.11237869
1367,0.19114055
1368,0.05032979
1369,0.04904604
1370,0.05898546
1371,0.02536314
1372,0.15660817
1374,0.04904721
1375,0.23297395
1376,0.10634142
1379,0.00384629
1380,0.19114055
1383,0.19114055
1387,0.05694353
1388,0.19114055
1389,0.00156641
1390,0.14301120
1394,0.05597622
1396,0.49983394
1397,0.13684130
1399,0.20441229
1400,0.19991375
1402,0.13619960
1403,0.10362932
1404,0.27357839
1405,0.06604241
1407,0.07858546
1409,0.02402011
1413,0.07021914
1415,0.10367312
1416,0.06718775
1418,0.04904721
1422,0.04903667
1423,0.05857260
1425,0.00217800
1428,0.19114055
1429,0.05055047
1430,0.19114055
1431,0.11199639
1432,0.03722459
1434,0.04901327
1435,0.02337486
1436,0.24309022
1438,0.07742777
1443,0.12179668
1445,0.09914819
1446,0.04313151
1453,0.07824730
1456,0.01186526
1458,0.03978219
1459,0.04952735
1460,0.10643996
1461,0.18405278
1462,0.31397048
1463,0.19114055
1466,0.25881487
1467,0.19114055
1469,0.08265151
1470,0.05929404
1471,0.43740849
1473,0.04904721
1476,0.06105583
1477,0.08851174
1481,0.19114055
1482,0.19991375
1485,0.21363376
1486,0.27518688
1490,0.10476501
1491,0.44428361
1493,0.03722459
1494,0.08921313
1500,0.07830680
1504,0.08950362
1506,0.05036459
1509,0.07480338
1512,0.05899242
1514,0.68482410
1518,0.19114055
1520,0.04904721
1522,0.33619568
1525,0.46502697
1526,0.21363376
1529,0.25350057
1530,0.20441229
1532,0.02337486
1533,0.10355655
1537,0.02606182
1542,0.04381073
1544,0.05452048
1545,0.28645159
1546,0.35746534
1549,0.28473822
1551,0.02337486
1552,0.04904721
1555,0.19548990
1556,0.04904721
1558,0.39209178
1560,0.05036459
1561,0.07327243
1562,0.02402011
1563,0.04901327
1566,0.05899089
1568,0.06546066
1570,0.19114055
1575,0.28645159
1577,0.05310048
1579,0.02466521
1581,0.06440310
1582,0.04489001
1585,0.20441229
1586,0.05032979
1587,0.04936382
1593,0.26257188
1597,0.07139426
1599,0.07333545
1608,0.07026340
1609,0.19114055
1612,0.19991375
1615,0.02337486
1616,0.07796667
1618,0.17358306
1619,0.04904721
1624,0.05036459
1625,0.07267178
1627,0.05171543
1628,0.36389669
1635,0.04904721
1636,0.29623411
1637,0.19114055
1640,0.19548990
1642,0.13358014
1645,0.19114055
1647,0.07399944
1648,0.35746534
1650,0.00685743
1651,0.14253541
1653,0.05171543
1654,0.04902497
1655,0.01830537
1656,0.16917397
1657,0.21363376
1659,0.22315456
1661,0.21627533
1662,0.07400229
1663,0.28645159
1664,0.08805360
1671,0.19114055
1673,0.19114055
1674,0.08362018
1678,0.03480835
1680,0.10055089
1682,0.09545750
1687,0.02335825
1689,0.04904721
1690,0.08301492
1691,0.10522541
1692,0.11741965
1696,0.04974450
1701,0.19867604
1702,0.11030976
1705,0.19114055
1707,0.26257188
1711,0.19548990
1714,0.14434089
1715,0.23297395
1716,0.20898560
1717,0.04904721
1719,0.02337486
1723,0.04904721
1725,0.03289951
1726,0.35108493
1728,0.04901327
1730,0.01096862
1731,0.03719851
1736,0.01503228
1742,0.27518688
1745,0.14266307
1747,0.41693696
1749,0.08901955
1750,0.16894924
1751,0.05860211
1752,0.16870448
1753,0.16124806
1754,0.02468272
1758,0.45062549
1759,0.15072057
1760,0.00854212
1761,0.19114055
1763,0.19991375
1765,0.16429714
1767,0.06900379
1768,0.03480835
1769,0.02566316
1774,0.20692478
1775,0.09624974
1776,0.02335825
1777,0.05310048
1779,0.09699068
1780,0.07023553
1783,0.07211079
1784,0.17383102
1785,0.01701961
1789,0.19114055
1790,0.03907151
1792,0.07158747
1793,0.20898560
1795,0.07399944
1796,0.00909859
1798,0.03324776
1802,0.06266068
1803,0.09962834
1805,0.03794338
1806,0.09285552
1809,0.09725182
1810,0.07021914
1812,0.26257188
1813,0.12418059
1814,0.09941642
1815,0.24558620
1817,0.07709112
1818,0.09347230
1819,0.19991375
1820,0.08450813
1821,0.11043945
1823,0.25575115
1826,0.07314571
1827,0.07665029
1829,0.41017267
1831,0.04904253
1833,0.13977657
1834,0.04072887
1837,0.05452048
1838,0.04904721
1839,0.10948718
1840,0.09682325
1841,0.10819227
1842,0.10796936
1844,0.07747620
1845,0.07477146
1846,0.02335825
1847,0.02337428
1850,0.02337486
1851,0.02677921
1852,0.02335825
1860,0.03325098
1862,0.03066380
1864,0.22802701
1865,0.07399944
1866,0.02606182
1867,0.06217216
1870,0.25160296
1871,0.19006224
1872,0.19114055
1873,0.04904721
1874,0.22456679
1876,0.08679603
1878,0.14954296
1879,0.36389669
1884,0.08028465
1885,0.05032979
1888,0.06055278
1893,0.05860860
1897,0.02984554
1901,0.02402011
1902,0.02402011
1903,0.04904721
1905,0.06899734
1907,0.05170435
1908,0.37233748
1919,0.24309022
1921,0.24309022
1926,0.05036459
1928,0.07092639
1930,0.32000902
1933,0.10556327
1934,0.03575766
1935,0.16711753
1939,0.25881487
1940,0.19114055
1942,0.05306389
1943,0.00645755
1945,0.03823719
1946,0.06549035
1948,0.02677921
1949,0.03148157
1952,0.05452048
1953,0.05171543
1955,0.19548990
1959,0.29532300
1963,0.05036459
1965,0.50784002
1967,0.19114055
1968,0.12350144
1969,0.07026668
1970,0.13598711
1973,0.05171420
1977,0.24380677
1978,0.07211079
1979,0.00664271
1988,0.19114055
1991,0.26257188
1994,0.07021914
1996,0.04904721
1997,0.08024397
1998,0.05689883
2000,0.10460637
2002,0.01321882
2004,0.20441229
2007,0.05746846
2008,0.05171543
2010,0.02337486
2011,0.19991375
2012,0.13109454
2015,0.17459908
2018,0.04901327
2019,0.04904721
2023,0.19991375
2024,0.16059762
2026,0.02402011
2028,0.11233392
2029,0.02468272
2031,0.19114055
2033,0.02677921
2034,0.10103939
2037,0.39009197
2038,0.19114055
2039,0.10153804
2040,0.02337486
2042,0.05036459
2045,0.05310048
2048,0.08367597
2049,0.05452048
2050,0.24534835
2057,0.26257188
2061,0.05310048
2063,0.09741382
2067,0.06339489
2069,0.09071874
2070,0.19114055
2072,0.33413318
2073,0.42914004
2075,0.07399944
2076,0.20441229
2081,0.19548990
2082,0.16044678
2084,0.16169073
2085,0.06664118
2086,0.19548990
2088,0.19114055
2092,0.33413318
2093,0.02807939
2094,0.02337486
2096,0.67359950
2102,0.19991375
2103,0.29045257
2104,0.06723339
2108,0.29218628
2109,0.09004929
2111,0.05452048
2113,0.43817338
2116,0.08993720
2117,0.08414160
2118,0.04538870
2119,0.07593350
2120,0.04904721
2121,0.07593350
2124,0.26111550
2125,0.05597622
2126,0.07078983
2127,0.32000902
2131,0.04901327
2133,0.06121543
2134,0.07857555
2136,0.05171543
2137,0.24897195
2139,0.20441229
2144,0.07021914
2145,0.05356525
2146,0.18641410
2149,0.20632639
2150,0.03615068
2151,0.06605410
2152,0.11801773
2153,0.04904721
2157,0.19965455
2158,0.19548990
2159,0.01503399
2161,0.02337486
2163,0.04904721
2166,0.10436089
2169,0.11914237
2171,0.27518688
2177,0.19125208
2179,0.19508179
2182,0.02335825
2184,0.24825885
2185,0.02751579
2186,0.06013935
2187,0.04248894
2188,0.12175282
2189,0.02337486
2190,0.41693696
2194,0.01056003
2195,0.02468272
2196,0.15671702
2198,0.11599341
2199,0.06752458
2200,0.10569146
2201,0.07807042
2203,0.24263116
2208,0.05171543
2209,0.07693175
2210,0.10093948
2211,0.02337486
2213,0.08591009
2214,0.01062472
2215,0.30799427
2216,0.07184867
2218,0.00239127
2222,0.05597622
2224,0.03478390
2229,0.09250706
2230,0.02534515
2234,0.40095137
2235,0.02536314
2237,0.19114055
2239,0.04904721
2241,0.09265414
2242,0.03722459
2243,0.19114055
2244,0.04904721
2245,0.02806570
2248,0.18878365
2251,0.07574231
2253,0.36584275
2254,0.02766183
2257,0.04904604
2261,0.15875286
2262,0.19548990
2266,0.05306389
2269,0.04904721
2275,0.00861189
2278,0.07399944
2279,0.05305127
2283,0.02155232
2284,0.12700947
2285,0.00930158
2286,0.02335825
2287,0.22905570
2289,0.21835677
2290,0.40344218
2291,0.19548990
2293,0.19114055
2300,0.24263913
2301,0.02466521
2302,0.14893258
2303,0.08655666
2304,0.04903667
2305,0.11399487
2306,0.02677921
2307,0.19991375
2308,0.22802701
2311,0.19991375
2313,0.07994141
2315,0.07180182
2316,0.19114055
2318,0.30208173
2322,0.00143713
2323,0.05171543
2325,0.06605426
2327,0.19548990
2328,0.08056125
2329,0.28473822
2330,0.17858547
2332,0.04904721
2333,0.05948334
2334,0.12856733
2337,0.02536314
2338,0.12340018
2341,0.11967270
2344,0.20441229
2345,0.01145462
2347,0.02114336
2348,0.05332398
2349,0.02337486
2350,0.04578178
2351,0.07452498
2358,0.10506829
2359,0.03703017
2361,0.05310048
2363,0.07930193
2364,0.08175660
2366,0.21473845
2369,0.02337486
2370,0.39924770
2373,0.08201702
2375,0.08332805
2377,0.20441229
2384,0.20898560
2385,0.14809516
2386,0.19714463
2387,0.04901327
2388,0.01873485
2392,0.19114055
2393,0.19114055
2394,0.19114055
2395,0.44442689
2396,0.19991375
2397,0.02536314
2400,0.19114055
2401,0.06266504
2403,0.10762819
2407,0.36764778
2408,0.05746846
2410,0.05036459
2414,0.21363376
2416,0.28078480
2421,0.04904721
2422,0.20441229
2423,0.20441229
2425,0.05746846
2430,0.05036459
2433,0.02857438
2434,0.10384642
2437,0.05746302
2438,0.19114055
2439,0.21363376
2440,0.20898560
2442,0.09343533
2444,0.04308506
2449,0.02468272
2456,0.19548990
2458,0.14060459
2462,0.07593350
2463,0.07698269
2464,0.05860271
2465,0.03722459
2466,0.05860860
2470,0.22802701
2476,0.19114055
2478,0.02827204
2482,0.25881487
2483,0.19114055
2484,0.23297395
2487,0.04901327
2488,0.05452048
2493,0.00941121
2494,0.12662477
2495,0.05452048
2499,0.19548990
2501,0.33740049
2503,0.13644332
2504,0.05036459
2507,0.19548990
2509,0.07593350
2511,0.19114055
2512,0.19810117
2515,0.00841701
2516,0.10988997
2517,0.19114055
2521,0.24825885
2525,0.02335825
2527,0.13429763
2528,0.02402011
2529,0.09743055
2530,0.00183151
2531,0.21835677
2533,0.03664289
2537,0.05310048
2538,0.19991375
2539,0.06428317
2541,0.05360729
2542,0.21835677
2543,0.02335825
2544,0.07021914
2545,0.16669375
2546,0.04968119
2548,0.05597622
2549,0.01342980
2555,0.04904721
2556,0.08027405
2558,0.15568170
2561,0.45118013
2563,0.43055733
2566,0.20646647
2567,0.21835677
2572,0.02807749
2573,0.11536236
2574,0.19114055
2578,0.05036459
2580,0.09415041
2581,0.02448805
2582,0.02400305
2586,0.10502760
2588,0.05167851
2589,0.07306692
2591,0.19114055
2594,0.02677921
2595,0.07786159
2596,0.13500344
2597,0.06015093
2599,0.03029704
2600,0.19114055
2601,0.06779284
2611,0.07786159
2613,0.19114055
2614,0.02466521
2615,0.19548990
2616,0.39009197
2617,0.05899800
2618,0.01310267
2619,0.09494573
2626,0.04053660
2630,0.43947608
2632,0.05935775
2636,0.07170091
2639,0.05597622
2642,0.04901327
2644,0.31397048
2647,0.19114055
2648,0.36584275
2649,0.31093851
2651,0.05310048
2652,0.07851932
2656,0.41693696
2658,0.30087817
2664,0.04903667
2667,0.37012309
2669,0.14506392
2670,0.04904721
2671,0.30799427
2672,0.37037704
2673,0.04904721
2678,0.06410368
2679,0.05593776
2682,0.02400305
2684,0.14995799
2685,0.05452048
2687,0.06107188
2689,0.05903286
2700,0.02402011
2701,0.19114055
2702,0.07661107
2704,0.09314752
2707,0.08406856
2710,0.11628667
2713,0.19548990
2715,0.10266532
2716,0.07464109
2724,0.09247525
2726,0.04586257
2727,0.05171543
2728,0.00050485
2730,0.04904721
2731,0.09098892
2733,0.05452048
2736,0.19114055
2737,0.07988789
2739,0.13727895
2740,0.07211079
2741,0.08925523
2745,0.12651167
2747,0.35939645
2749,0.08947304
2751,0.02805885
2752,0.20563480
2759,0.34036711
2760,0.04904253
2764,0.05032979
2766,0.19991375
2769,0.21990342
2772,0.13373597
2773,0.04904721
2774,0.05036459
2776,0.00890576
2779,0.19114055
2782,0.35300051
2783,0.05036459
2788,0.04904721
2789,0.07547712
2791,0.02468272
2793,0.13382056
2794,0.04904721
2796,0.02402011
2801,0.08307523
2803,0.14954296
2804,0.02258647
2805,0.19114055
2806,0.39875947
2808,0.02677790
2809,0.19114055
2812,0.05308912
2814,0.31578209
2815,0.06800602
2816,0.25298573
2817,0.24309022
2819,0.25350057
2821,0.30385513
2822,0.07241963
2825,0.02337486
2827,0.04904721
2829,0.05310048
2830,0.04122860
2831,0.04904721
2833,0.02337486
2838,0.07140177
2839,0.02984481
2843,0.04901327
2845,0.05171543
2849,0.06665518
2850,0.05843139
2852,0.10863405
2859,0.02402011
2861,0.04904253
2862,0.10544929
2863,0.09234411
2865,0.07399944
2866,0.37690441
2867,0.07081067
2869,0.05564106
2871,0.02337486
2872,0.19114055
2873,0.38347676
2874,0.01657723
2876,0.02536314
2877,0.04904721
2880,0.30208173
2881,0.05036459
2882,0.05452048
2885,0.01900204
2886,0.10303463
2888,0.05860414
2889,0.06546066
2891,0.07508892
2892,0.04322211
2893,0.37233748
2897,0.04708851
2898,0.02750974
2899,0.19114055
2901,0.06377493
2903,0.23297395
2904,0.00318599
2905,0.08362018
2906,0.13332139
2908,0.16046499
2910,0.29218628
2913,0.02335825
2914,0.04904721
2915,0.02337486
2917,0.02817263
2918,0.21917661
2919,0.35939645
2920,0.12332417
2921,0.07097632
2922,0.45118013
2925,0.27351506
2926,0.09469933
2927,0.19991375
2928,0.26800807
2929,0.02337428
2930,0.01324272
2936,0.04901327
2944,0.04904721
2949,0.02566316
2950,0.02345294
2951,0.03078901
2952,0.01750866
2955,0.05310048
2957,0.01120561
2959,0.02658344
2960,0.19114055
2961,0.05585307
2963,0.27351506
2966,0.04904721
2967,0.05452048
2968,0.09965351
2969,0.06107683
2970,0.27405234
2972,0.09398068
2973,0.06920959
2974,0.04901327
2975,0.27518688
2976,0.23337244
2980,0.04901327
2983,0.19991375
2984,0.24309022
2986,0.00616791
2988,0.10678114
2989,0.15313059
2990,0.04902497
2991,0.46781335
2994,0.19114055
2995,0.14904542
2997,0.09703622
3000,0.04034229
3001,0.05733129
3002,0.04904721
3003,0.13958739
3005,0.07180182
3007,0.07180182
3008,0.19300301
3009,0.02606182
3011,0.00571235
3012,0.45118013
3015,0.19114055
3017,0.05852735
3019,0.23239491
3022,0.20441229
3025,0.08583950
3027,0.23967780
3028,0.00688859
3030,0.19114055
3031,0.02335825
3033,0.00242991
3035,0.09383457
3036,0.25233554
3037,0.02337486
3039,0.05167974
3041,0.32795666
3046,0.05036459
3047,0.05853312
3048,0.05032979
3050,0.11598054
3051,0.04901327
3053,0.05917179
3055,0.32000902
3056,0.05895760
3058,0.10076782
3060,0.30208173
3062,0.06685480
3063,0.30799427
3064,0.21835677
3065,0.34036711
3067,0.06550521
3069,0.19991375
3070,0.33226741
3072,0.21835677
3073,0.06215633
3074,0.04904721
3079,0.19114055
3080,0.28645159
3083,0.19114055
3084,0.03659187
3089,0.19114055
3093,0.02335825
3094,0.24825885
3096,0.07169058
3098,0.06061896
3100,0.16915524
3101,0.07601839
3102,0.08238600
3104,0.05833549
3105,0.20977264
3106,0.19114055
3109,0.05860825
3110,0.00159962
3111,0.06754320
3113,0.35746534
3115,0.21363376
3116,0.19114055
3120,0.05655692
3122,0.05036459
3124,0.19114055
3128,0.05036459
3129,0.06506818
3130,0.13595343
3132,0.18574745
3133,0.02267754
3135,0.08868379
3138,0.03555862
3139,0.07093283
3140,0.25350057
3143,0.03480835
3146,0.31397048
3148,0.47406531
3149,0.24309022
3150,0.05899800
3152,0.30208173
3153,0.20389691
3154,0.27351506
3155,0.19114055
3159,0.17645935
3162,0.04904721
3163,0.28078480
3164,0.05758811
3166,0.06055613
3167,0.05452048
3168,0.04904721
3171,0.05171543
3172,0.06900379
3173,0.02468272
3177,0.24825885
3181,0.19548990
3183,0.30799427
3185,0.05452048
3186,0.05035979
3190,0.13164995
3192,0.04904721
3193,0.21363376
3194,0.05593776
3195,0.11722881
3197,0.02337486
3200,0.08201702
3201,0.07785222
3206,0.14088898
3207,0.07141509
3208,0.04706599
3210,0.32183913
3211,0.19114055
3214,0.20869750
3216,0.02399717
3217,0.00775599
3218,0.05899800
3219,0.02886827
3223,0.02468272
3224,0.00863181
3227,0.43055733
3229,0.04904721
3230,0.02278837
3231,0.08583133
3232,0.19114055
3234,0.37037704
3241,0.12394128
3242,0.19114055
3244,0.08922128
3246,0.16078818
3248,0.03658705
